koi_period,koi_duration,koi_depth,koi_prad,koi_impact,koi_snr,koi_steff,koi_slogg,koi_srad,koi_disposition,period,duration,depth,prad,impact,snr,steff,slogg,srad,disposition,mission,prediction,confidence,confirmed_label
3.23941775,2.569,77.4,0.77,0.386,17.2,6075.0,4.541,0.858,CONFIRMED,3.23941775,2.569,77.4,0.77,0.386,17.2,6075.0,4.541,0.858,CONFIRMED,kepler,CONFIRMED,0.39455777,CONFIRMED
3.98864999,3.516,94.2,1.15,0.355,12.4,5692.0,4.288,1.188,CANDIDATE,3.98864999,3.516,94.2,1.15,0.355,12.4,5692.0,4.288,1.188,CONFIRMED,kepler,CONFIRMED,0.5828544,CONFIRMED
2.524017517,1.1968,303.0,1.5,0.077,19.8,5420.0,4.487,0.871,CONFIRMED,2.524017517,1.1968,303.0,1.5,0.077,19.8,5420.0,4.487,0.871,CONFIRMED,kepler,CONFIRMED,0.55742675,CONFIRMED
25.1123362,7.922,398.8,2.22,0.007,11.8,6133.0,4.367,1.112,CANDIDATE,25.1123362,7.922,398.8,2.22,0.007,11.8,6133.0,4.367,1.112,CONFIRMED,kepler,CONFIRMED,0.5620988,CONFIRMED
2.121023807,0.3673,263.9,5.75,1.0045,6.4,6133.0,4.367,1.112,CANDIDATE,2.121023807,0.3673,263.9,5.75,1.0045,6.4,6133.0,4.367,1.112,FALSE POSITIVE,kepler,FALSE POSITIVE,0.4205266,FALSE POSITIVE
33.18089453,15.24,,,,,,,,CANDIDATE,33.18089453,15.24,,,,,,,,FALSE POSITIVE,kepler,FALSE POSITIVE,0.40613553,FALSE POSITIVE
3.55557922,3.24,60.4,0.84,0.269,15.5,5839.0,4.337,1.082,CANDIDATE,3.55557922,3.24,60.4,0.84,0.269,15.5,5839.0,4.337,1.082,CONFIRMED,kepler,CONFIRMED,0.54735714,CONFIRMED
31.2012202,4.077,360.1,1.47,0.714,13.7,4513.0,4.574,0.722,CONFIRMED,31.2012202,4.077,360.1,1.47,0.714,13.7,4513.0,4.574,0.722,CONFIRMED,kepler,CONFIRMED,0.6235673,CONFIRMED
22.5968256,6.179,142.9,1.3,0.062,22.2,5610.0,4.301,1.104,CONFIRMED,22.5968256,6.179,142.9,1.3,0.062,22.2,5610.0,4.301,1.104,CONFIRMED,kepler,CONFIRMED,0.61492807,CONFIRMED
45.3486381,4.858,162.9,1.61,0.847,15.9,5610.0,4.301,1.104,CONFIRMED,45.3486381,4.858,162.9,1.61,0.847,15.9,5610.0,4.301,1.104,CONFIRMED,kepler,CONFIRMED,0.54066366,CONFIRMED
5.25419589,2.9878,461.8,2.12,0.007,26.1,6123.0,4.472,0.987,CONFIRMED,5.25419589,2.9878,461.8,2.12,0.007,26.1,6123.0,4.472,0.987,CONFIRMED,kepler,CONFIRMED,0.4785195,CONFIRMED
5.90608902,2.409,340.7,1.77,0.025,9.3,5966.0,4.493,0.961,CONFIRMED,5.90608902,2.409,340.7,1.77,0.025,9.3,5966.0,4.493,0.961,CONFIRMED,kepler,CONFIRMED,0.44133392,CONFIRMED
13.81504449,2.3244,1032.6,1.91,0.868,46.7,3732.0,4.736,0.509,CONFIRMED,13.81504449,2.3244,1032.6,1.91,0.868,46.7,3732.0,4.736,0.509,CONFIRMED,kepler,CONFIRMED,0.53054726,CONFIRMED
12.4128518,4.298,108.1,1.5,0.711,19.4,5945.0,4.196,1.346,CONFIRMED,12.4128518,4.298,108.1,1.5,0.711,19.4,5945.0,4.196,1.346,CONFIRMED,kepler,CONFIRMED,0.5720326,CONFIRMED
3.92453009,3.691,463.5,1.82,0.112,25.3,5776.0,4.554,0.849,CONFIRMED,3.92453009,3.691,463.5,1.82,0.112,25.3,5776.0,4.554,0.849,CONFIRMED,kepler,CONFIRMED,0.5366867,CONFIRMED
11.60653061,2.194,771.7,1.88,0.024,17.8,4703.0,4.582,0.701,CONFIRMED,11.60653061,2.194,771.7,1.88,0.024,17.8,4703.0,4.582,0.701,CONFIRMED,kepler,CONFIRMED,0.61728674,CONFIRMED
2.66831274,2.4141,266.2,1.48,0.333,23.3,5806.0,4.528,0.899,CONFIRMED,2.66831274,2.4141,266.2,1.48,0.333,23.3,5806.0,4.528,0.899,CONFIRMED,kepler,CONFIRMED,0.46010274,CONFIRMED
2.9322509,2.931,181.2,1.33,0.457,13.1,6106.0,4.487,0.966,FALSE POSITIVE,2.9322509,2.931,181.2,1.33,0.457,13.1,6106.0,4.487,0.966,CONFIRMED,kepler,CONFIRMED,0.4182229,CONFIRMED
23.4772553,6.735,141.4,1.34,0.013,17.6,6384.0,4.361,1.121,CONFIRMED,23.4772553,6.735,141.4,1.34,0.013,17.6,6384.0,4.361,1.121,CONFIRMED,kepler,CONFIRMED,0.5852241,CONFIRMED
66.5576728,10.532,214.2,4.96,0.254,21.3,5734.0,3.591,3.405,CONFIRMED,66.5576728,10.532,214.2,4.96,0.254,21.3,5734.0,3.591,3.405,CANDIDATE,kepler,CANDIDATE,0.49057567,CANDIDATE
2.01948607,5.248,275.4,2.15,0.977,27.9,5884.0,4.481,0.944,FALSE POSITIVE,2.01948607,5.248,275.4,2.15,0.977,27.9,5884.0,4.481,0.944,CONFIRMED,kepler,CONFIRMED,0.44184235,CONFIRMED
3.04468229,5.951,71.4,0.86,0.623,22.2,5575.0,4.363,0.98,FALSE POSITIVE,3.04468229,5.951,71.4,0.86,0.623,22.2,5575.0,4.363,0.98,CONFIRMED,kepler,CONFIRMED,0.5644348,CONFIRMED
15.05028313,1.848,615.2,2.46,0.3125,13.4,5887.0,4.49,0.989,FALSE POSITIVE,15.05028313,1.848,615.2,2.46,0.3125,13.4,5887.0,4.49,0.989,CONFIRMED,kepler,CONFIRMED,0.39055175,CONFIRMED
2.455240626,1.72722,36912.0,10.6,0.144,1341.6,3793.0,4.697,0.568,CONFIRMED,2.455240626,1.72722,36912.0,10.6,0.144,1341.6,3793.0,4.697,0.568,CONFIRMED,kepler,CONFIRMED,0.4902544,CONFIRMED
9.08233411,2.008,296.9,1.35,0.262,15.8,5354.0,4.587,0.788,CONFIRMED,9.08233411,2.008,296.9,1.35,0.262,15.8,5354.0,4.587,0.788,CONFIRMED,kepler,CONFIRMED,0.56736314,CONFIRMED
0.790539912,1.0567,277.3,1.24,0.008,31.5,4791.0,4.541,0.767,FALSE POSITIVE,0.790539912,1.0567,277.3,1.24,0.008,31.5,4791.0,4.541,0.767,CONFIRMED,kepler,CONFIRMED,0.6067888,CONFIRMED
1.705782214,1.007,278.0,1.82,0.709,11.5,5387.0,4.38,1.009,FALSE POSITIVE,1.705782214,1.007,278.0,1.82,0.709,11.5,5387.0,4.38,1.009,CONFIRMED,kepler,CONFIRMED,0.54270434,CONFIRMED
0.532086296,4.023,495.8,16.99,1.199,85.2,5271.0,4.636,0.698,FALSE POSITIVE,0.532086296,4.023,495.8,16.99,1.199,85.2,5271.0,4.636,0.698,CONFIRMED,kepler,CONFIRMED,0.47315884,CONFIRMED
47.7052566,5.959,1161.5,2.89,0.918,22.8,4551.0,4.609,0.672,CONFIRMED,47.7052566,5.959,1161.5,2.89,0.918,22.8,4551.0,4.609,0.672,CONFIRMED,kepler,CONFIRMED,0.5554283,CONFIRMED
6.238535444,3.5255,401.6,2.53,0.008,274.5,6267.0,4.28,1.258,CONFIRMED,6.238535444,3.5255,401.6,2.53,0.008,274.5,6267.0,4.28,1.258,CONFIRMED,kepler,CONFIRMED,0.6758118,CONFIRMED
86.829519,7.464,751.0,1.68,0.953,15.1,3576.0,4.791,0.463,CONFIRMED,86.829519,7.464,751.0,1.68,0.953,15.1,3576.0,4.791,0.463,CANDIDATE,kepler,CANDIDATE,0.4358796,CANDIDATE
9.95667035,3.534,586.8,3.41,0.949,16.8,6165.0,4.365,1.115,CONFIRMED,9.95667035,3.534,586.8,3.41,0.949,16.8,6165.0,4.365,1.115,CONFIRMED,kepler,CONFIRMED,0.4229246,CONFIRMED
10.41728722,4.125,210.4,1.64,0.12,20.3,5557.0,4.288,1.151,CONFIRMED,10.41728722,4.125,210.4,1.64,0.12,20.3,5557.0,4.288,1.151,CONFIRMED,kepler,CONFIRMED,0.63598514,CONFIRMED
0.984941669,1.9724,81.4,1.49,0.045,22.9,5825.0,4.046,1.662,CONFIRMED,0.984941669,1.9724,81.4,1.49,0.045,22.9,5825.0,4.046,1.662,CONFIRMED,kepler,CONFIRMED,0.4679432,CONFIRMED
0.663085361,1.1522,322.7,1.6,0.841,35.3,5172.0,4.6,0.767,CONFIRMED,0.663085361,1.1522,322.7,1.6,0.841,35.3,5172.0,4.6,0.767,CONFIRMED,kepler,CONFIRMED,0.55301315,CONFIRMED
19.1187425,6.805,217.5,2.33,0.74,20.5,5862.0,4.148,1.463,CONFIRMED,19.1187425,6.805,217.5,2.33,0.74,20.5,5862.0,4.148,1.463,CONFIRMED,kepler,CONFIRMED,0.5784264,CONFIRMED
1.08749101,1.6192,126.4,4.91,0.979,33.5,5988.0,3.594,3.204,FALSE POSITIVE,1.08749101,1.6192,126.4,4.91,0.979,33.5,5988.0,3.594,3.204,CANDIDATE,kepler,CANDIDATE,0.46432716,CANDIDATE
1.183818383,1.393,84.3,0.91,0.17,12.7,6014.0,4.459,0.992,FALSE POSITIVE,1.183818383,1.393,84.3,0.91,0.17,12.7,6014.0,4.459,0.992,CANDIDATE,kepler,CANDIDATE,0.37442726,CANDIDATE
4.98845099,7.453,193.9,1.33,0.041,23.3,5695.0,4.411,0.961,FALSE POSITIVE,4.98845099,7.453,193.9,1.33,0.041,23.3,5695.0,4.411,0.961,CONFIRMED,kepler,CONFIRMED,0.5823507,CONFIRMED
3.543919702,1.8717,507.0,1.21,0.022,38.2,3879.0,4.708,0.537,CONFIRMED,3.543919702,1.8717,507.0,1.21,0.022,38.2,3879.0,4.708,0.537,CONFIRMED,kepler,CONFIRMED,0.5611186,CONFIRMED
8.28157072,3.1,139.2,1.37,0.042,12.9,5640.0,4.288,1.175,CANDIDATE,8.28157072,3.1,139.2,1.37,0.042,12.9,5640.0,4.288,1.175,CONFIRMED,kepler,CONFIRMED,0.60867906,CONFIRMED
0.82628442,0.9603,134.9,0.96,0.28,25.6,5218.0,4.548,0.829,CANDIDATE,0.82628442,0.9603,134.9,0.96,0.28,25.6,5218.0,4.548,0.829,CONFIRMED,kepler,CONFIRMED,0.59229875,CONFIRMED
6.37705295,1.949,502.8,2.15,0.234,17.9,5672.0,4.503,0.965,CANDIDATE,6.37705295,1.949,502.8,2.15,0.234,17.9,5672.0,4.503,0.965,CONFIRMED,kepler,CONFIRMED,0.47075745,CONFIRMED
8.83929462,1.719,316.2,1.94,0.924,14.8,5330.0,4.491,0.87,CONFIRMED,8.83929462,1.719,316.2,1.94,0.924,14.8,5330.0,4.491,0.87,CONFIRMED,kepler,CONFIRMED,0.53410745,CONFIRMED
0.631795416,1.0703,145.2,1.88,0.433,24.7,6414.0,4.173,1.519,FALSE POSITIVE,0.631795416,1.0703,145.2,1.88,0.433,24.7,6414.0,4.173,1.519,CANDIDATE,kepler,CANDIDATE,0.3976872,CANDIDATE
7.56126152,2.851,180.6,1.2,0.253,15.7,5853.0,4.529,0.895,CONFIRMED,7.56126152,2.851,180.6,1.2,0.253,15.7,5853.0,4.529,0.895,CONFIRMED,kepler,CONFIRMED,0.47794557,CONFIRMED
34.9897847,4.208,498.5,1.14,0.034,11.5,3765.0,4.725,0.521,CONFIRMED,34.9897847,4.208,498.5,1.14,0.034,11.5,3765.0,4.725,0.521,CONFIRMED,kepler,CONFIRMED,0.5569896,CONFIRMED
7.05429483,1.716,359.3,1.0,0.48,11.2,3765.0,4.725,0.521,CONFIRMED,7.05429483,1.716,359.3,1.0,0.48,11.2,3765.0,4.725,0.521,CONFIRMED,kepler,CONFIRMED,0.54528654,CONFIRMED
2.27050106,1.903,106.7,0.55,0.473,15.9,4671.0,4.721,0.528,CANDIDATE,2.27050106,1.903,106.7,0.55,0.473,15.9,4671.0,4.721,0.528,CONFIRMED,kepler,CONFIRMED,0.59464574,CONFIRMED
26.7838935,4.584,365.3,1.59,0.036,20.9,5242.0,4.512,0.856,CONFIRMED,26.7838935,4.584,365.3,1.59,0.036,20.9,5242.0,4.512,0.856,CONFIRMED,kepler,CONFIRMED,0.611662,CONFIRMED
45.126216,6.656,373.1,2.32,0.49,17.1,6499.0,4.378,1.169,CONFIRMED,45.126216,6.656,373.1,2.32,0.49,17.1,6499.0,4.378,1.169,CONFIRMED,kepler,CONFIRMED,0.5231212,CONFIRMED
11.94019101,2.866,631.7,1.86,0.348,15.6,5073.0,4.607,0.748,CONFIRMED,11.94019101,2.866,631.7,1.86,0.348,15.6,5073.0,4.607,0.748,CONFIRMED,kepler,CONFIRMED,0.61224645,CONFIRMED
3.51295674,3.06,83.1,1.1,0.499,22.5,6453.0,4.326,1.17,FALSE POSITIVE,3.51295674,3.06,83.1,1.1,0.499,22.5,6453.0,4.326,1.17,CONFIRMED,kepler,CONFIRMED,0.42014357,CONFIRMED
48.4313003,4.03,886.4,2.78,0.846,17.3,4891.0,4.516,0.805,CONFIRMED,48.4313003,4.03,886.4,2.78,0.846,17.3,4891.0,4.516,0.805,CONFIRMED,kepler,CONFIRMED,0.61564904,CONFIRMED
7.203855862,2.5418,1765.9,2.25,0.037,101.1,3834.0,4.708,0.539,CONFIRMED,7.203855862,2.5418,1765.9,2.25,0.037,101.1,3834.0,4.708,0.539,CONFIRMED,kepler,CONFIRMED,0.58136064,CONFIRMED
6.73808701,2.591,92.9,0.73,0.148,14.4,5168.0,4.566,0.769,CONFIRMED,6.73808701,2.591,92.9,0.73,0.148,14.4,5168.0,4.566,0.769,CONFIRMED,kepler,CONFIRMED,0.62201333,CONFIRMED
7.57571414,2.357,418.5,2.45,0.413,12.8,6418.0,4.395,1.171,FALSE POSITIVE,7.57571414,2.357,418.5,2.45,0.413,12.8,6418.0,4.395,1.171,CANDIDATE,kepler,CANDIDATE,0.37316635,CANDIDATE
4.76887671,1.672,115.8,2.11,0.654,20.0,6063.0,3.926,1.855,FALSE POSITIVE,4.76887671,1.672,115.8,2.11,0.654,20.0,6063.0,3.926,1.855,CANDIDATE,kepler,CANDIDATE,0.41991833,CANDIDATE
1.347512632,1.9817,2651.8,23.45,1.252,88.7,5316.0,4.585,0.685,FALSE POSITIVE,1.347512632,1.9817,2651.8,23.45,1.252,88.7,5316.0,4.585,0.685,CONFIRMED,kepler,CONFIRMED,0.45901182,CONFIRMED
0.512581697,1.5789,259.1,1.32,0.283,45.2,5547.0,4.571,0.82,FALSE POSITIVE,0.512581697,1.5789,259.1,1.32,0.283,45.2,5547.0,4.571,0.82,CONFIRMED,kepler,CONFIRMED,0.51251835,CONFIRMED
12.07760884,2.233,151.0,1.03,0.264,14.0,5370.0,4.471,0.845,FALSE POSITIVE,12.07760884,2.233,151.0,1.03,0.264,14.0,5370.0,4.471,0.845,CONFIRMED,kepler,CONFIRMED,0.5987252,CONFIRMED
18.55581565,5.372,565.9,20.83,0.073,33.2,5988.0,2.982,8.841,CANDIDATE,18.55581565,5.372,565.9,20.83,0.073,33.2,5988.0,2.982,8.841,CANDIDATE,kepler,CANDIDATE,0.486076,CANDIDATE
13.33094869,1.426,725.6,25.95,1.199,17.1,5991.0,4.394,1.039,CANDIDATE,13.33094869,1.426,725.6,25.95,1.199,17.1,5991.0,4.394,1.039,FALSE POSITIVE,kepler,FALSE POSITIVE,0.4638494,FALSE POSITIVE
6.38315744,1.7075,1112.6,2.35,0.029,23.8,5262.0,4.623,0.714,FALSE POSITIVE,6.38315744,1.7075,1112.6,2.35,0.029,23.8,5262.0,4.623,0.714,CONFIRMED,kepler,CONFIRMED,0.5828184,CONFIRMED
27.52194772,4.047,2312.8,2.47,0.35,106.5,3780.0,4.746,0.511,CONFIRMED,27.52194772,4.047,2312.8,2.47,0.35,106.5,3780.0,4.746,0.511,CONFIRMED,kepler,CONFIRMED,0.5557228,CONFIRMED
16.1289679,6.271,389.0,2.94,0.968,21.3,5392.0,4.314,1.087,CONFIRMED,16.1289679,6.271,389.0,2.94,0.968,21.3,5392.0,4.314,1.087,CONFIRMED,kepler,CONFIRMED,0.5553853,CONFIRMED
13.5631157,5.438,336.4,1.75,0.704,15.4,5853.0,4.529,0.895,CONFIRMED,13.5631157,5.438,336.4,1.75,0.704,15.4,5853.0,4.529,0.895,CONFIRMED,kepler,CONFIRMED,0.45351318,CONFIRMED
16.2959916,2.116,369.6,1.83,0.213,15.7,5495.0,4.442,0.961,CONFIRMED,16.2959916,2.116,369.6,1.83,0.213,15.7,5495.0,4.442,0.961,CONFIRMED,kepler,CONFIRMED,0.5587099,CONFIRMED
4.16056658,2.61,75.8,0.7,0.069,16.3,5481.0,4.574,0.815,CONFIRMED,4.16056658,2.61,75.8,0.7,0.069,16.3,5481.0,4.574,0.815,CONFIRMED,kepler,CONFIRMED,0.5569566,CONFIRMED
2.93101771,2.231,199.1,1.15,0.523,15.0,5485.0,4.5,0.788,FALSE POSITIVE,2.93101771,2.231,199.1,1.15,0.523,15.0,5485.0,4.5,0.788,CONFIRMED,kepler,CONFIRMED,0.5386394,CONFIRMED
39.79220077,4.466,610.4,1.9,0.019,179.5,5437.0,4.571,0.781,CONFIRMED,39.79220077,4.466,610.4,1.9,0.019,179.5,5437.0,4.571,0.781,CONFIRMED,kepler,CONFIRMED,0.6681117,CONFIRMED
16.2276756,3.699,525.8,2.11,0.633,20.5,5328.0,4.447,0.883,FALSE POSITIVE,16.2276756,3.699,525.8,2.11,0.633,20.5,5328.0,4.447,0.883,CONFIRMED,kepler,CONFIRMED,0.60049576,CONFIRMED
1.595630597,1.793,259.6,17.94,1.21,18.3,5632.0,4.616,0.729,FALSE POSITIVE,1.595630597,1.793,259.6,17.94,1.21,18.3,5632.0,4.616,0.729,FALSE POSITIVE,kepler,FALSE POSITIVE,0.3990844,FALSE POSITIVE
14.8200596,3.902,184.9,0.96,0.059,21.9,4825.0,4.603,0.732,CONFIRMED,14.8200596,3.902,184.9,0.96,0.059,21.9,4825.0,4.603,0.732,CONFIRMED,kepler,CONFIRMED,0.6440686,CONFIRMED
20.49041,4.369,661.8,2.34,0.011,23.3,5681.0,4.524,0.923,CONFIRMED,20.49041,4.369,661.8,2.34,0.011,23.3,5681.0,4.524,0.923,CONFIRMED,kepler,CONFIRMED,0.56225604,CONFIRMED
0.962827066,4.48,86.3,29.27,1.079,28.7,6534.0,3.647,3.028,FALSE POSITIVE,0.962827066,4.48,86.3,29.27,1.079,28.7,6534.0,3.647,3.028,CANDIDATE,kepler,CANDIDATE,0.45019805,CANDIDATE
8.679037,2.864,301.6,1.79,0.224,19.9,6117.0,4.42,1.027,CONFIRMED,8.679037,2.864,301.6,1.79,0.224,19.9,6117.0,4.42,1.027,CONFIRMED,kepler,CONFIRMED,0.4673186,CONFIRMED
11.1296971,2.942,371.0,1.93,0.572,14.7,6122.0,4.487,0.964,CONFIRMED,11.1296971,2.942,371.0,1.93,0.572,14.7,6122.0,4.487,0.964,CONFIRMED,kepler,CONFIRMED,0.39436737,CONFIRMED
2.7296036,2.721,145.6,1.53,0.509,18.4,5887.0,4.292,1.235,CONFIRMED,2.7296036,2.721,145.6,1.53,0.509,18.4,5887.0,4.292,1.235,CONFIRMED,kepler,CONFIRMED,0.49929363,CONFIRMED
3.11604194,1.7763,345.2,1.59,0.195,18.8,5591.0,4.559,0.86,CONFIRMED,3.11604194,1.7763,345.2,1.59,0.195,18.8,5591.0,4.559,0.86,CONFIRMED,kepler,CONFIRMED,0.48708072,CONFIRMED
46.82767725,1.9033,1537.7,2.13,0.393,32.4,3879.0,4.708,0.537,CONFIRMED,46.82767725,1.9033,1537.7,2.13,0.393,32.4,3879.0,4.708,0.537,CONFIRMED,kepler,CONFIRMED,0.5590031,CONFIRMED
12.7372371,3.358,100.8,0.87,0.364,12.9,5420.0,4.502,0.868,CONFIRMED,12.7372371,3.358,100.8,0.87,0.364,12.9,5420.0,4.502,0.868,CONFIRMED,kepler,CONFIRMED,0.5906002,CONFIRMED
40.0306267,4.815,214.5,2.01,0.322,19.5,5855.0,4.227,1.373,CONFIRMED,40.0306267,4.815,214.5,2.01,0.322,19.5,5855.0,4.227,1.373,CONFIRMED,kepler,CONFIRMED,0.5979952,CONFIRMED
0.679336747,1.2188,240.7,1.4,0.209,36.7,5440.0,4.491,0.913,CONFIRMED,0.679336747,1.2188,240.7,1.4,0.209,36.7,5440.0,4.491,0.913,CONFIRMED,kepler,CONFIRMED,0.5606442,CONFIRMED
213.6103207,10.7643,110990.0,46.07,0.977,534.5,5931.0,4.554,0.845,FALSE POSITIVE,213.6103207,10.7643,110990.0,46.07,0.977,534.5,5931.0,4.554,0.845,FALSE POSITIVE,kepler,FALSE POSITIVE,0.9136961,FALSE POSITIVE
170.8658492,16.9895,29841.0,24.4,0.684,897.0,5989.0,4.221,1.324,FALSE POSITIVE,170.8658492,16.9895,29841.0,24.4,0.684,897.0,5989.0,4.221,1.324,FALSE POSITIVE,kepler,FALSE POSITIVE,0.6966389,FALSE POSITIVE
21.47642727,5.5498,348130.0,59.5,0.006,124.8,5780.0,4.438,1.0,CANDIDATE,21.47642727,5.5498,348130.0,59.5,0.006,124.8,5780.0,4.438,1.0,FALSE POSITIVE,kepler,FALSE POSITIVE,0.99087125,FALSE POSITIVE
17.5509742,4.064,3859.0,5.97,0.2023,9.7,5780.0,4.438,1.0,FALSE POSITIVE,17.5509742,4.064,3859.0,5.97,0.2023,9.7,5780.0,4.438,1.0,CONFIRMED,kepler,CONFIRMED,0.53183717,CONFIRMED
88.5122014,6.8214,2518.7,4.7,0.242,63.1,5593.0,4.45,0.945,CONFIRMED,88.5122014,6.8214,2518.7,4.7,0.242,63.1,5593.0,4.45,0.945,CONFIRMED,kepler,CONFIRMED,0.53000444,CONFIRMED
10.21507506,3.395,258.6,1.5,0.1,17.4,5406.0,4.433,0.95,FALSE POSITIVE,10.21507506,3.395,258.6,1.5,0.1,17.4,5406.0,4.433,0.95,CONFIRMED,kepler,CONFIRMED,0.6238228,CONFIRMED
8.3806973,3.028,650.8,1.91,0.5317,4.6,5062.0,4.601,0.735,FALSE POSITIVE,8.3806973,3.028,650.8,1.91,0.5317,4.6,5062.0,4.601,0.735,CONFIRMED,kepler,CONFIRMED,0.6003255,CONFIRMED
31.0572947,3.401,636.6,1.85,0.335,15.8,5395.0,4.615,0.734,CONFIRMED,31.0572947,3.401,636.6,1.85,0.335,15.8,5395.0,4.615,0.734,CONFIRMED,kepler,CONFIRMED,0.5274685,CONFIRMED
15.1622287,7.332,479.8,3.12,0.959,28.5,6325.0,4.409,1.112,CONFIRMED,15.1622287,7.332,479.8,3.12,0.959,28.5,6325.0,4.409,1.112,CONFIRMED,kepler,CONFIRMED,0.4676171,CONFIRMED
10.04378351,5.548,437.9,2.94,0.953,28.8,6325.0,4.409,1.112,CONFIRMED,10.04378351,5.548,437.9,2.94,0.953,28.8,6325.0,4.409,1.112,CONFIRMED,kepler,CONFIRMED,0.4707951,CONFIRMED
7.10397925,1.5398,370.5,1.51,0.192,16.8,5488.0,4.584,0.789,CANDIDATE,7.10397925,1.5398,370.5,1.51,0.192,16.8,5488.0,4.584,0.789,CONFIRMED,kepler,CONFIRMED,0.513551,CONFIRMED
4.5513988,2.457,188.7,1.13,0.248,19.4,5009.0,4.491,0.84,CONFIRMED,4.5513988,2.457,188.7,1.13,0.248,19.4,5009.0,4.491,0.84,CONFIRMED,kepler,CONFIRMED,0.6477589,CONFIRMED
10.91274065,2.1801,1387.2,2.13,0.685,57.4,3834.0,4.708,0.539,CONFIRMED,10.91274065,2.1801,1387.2,2.13,0.685,57.4,3834.0,4.708,0.539,CONFIRMED,kepler,CONFIRMED,0.5587965,CONFIRMED
12.2141545,10.262,535.8,18.13,1.175,24.7,5435.0,4.578,0.824,FALSE POSITIVE,12.2141545,10.262,535.8,18.13,1.175,24.7,5435.0,4.578,0.824,FALSE POSITIVE,kepler,FALSE POSITIVE,0.42730686,FALSE POSITIVE
3.732261,2.054,153.6,1.09,0.4,15.7,5762.0,4.495,0.867,FALSE POSITIVE,3.732261,2.054,153.6,1.09,0.4,15.7,5762.0,4.495,0.867,CONFIRMED,kepler,CONFIRMED,0.43628,CONFIRMED
3.03267135,1.774,42.4,0.6,0.238,15.6,5640.0,4.492,0.921,CONFIRMED,3.03267135,1.774,42.4,0.6,0.238,15.6,5640.0,4.492,0.921,CONFIRMED,kepler,CONFIRMED,0.4786843,CONFIRMED
5.34182466,3.577,70.5,0.95,0.07,19.2,5767.0,4.287,1.135,CONFIRMED,5.34182466,3.577,70.5,0.95,0.07,19.2,5767.0,4.287,1.135,CONFIRMED,kepler,CONFIRMED,0.6033346,CONFIRMED
2.131945045,1.8061,269.4,1.66,0.209,22.9,5845.0,4.469,1.013,CONFIRMED,2.131945045,1.8061,269.4,1.66,0.209,22.9,5845.0,4.469,1.013,CONFIRMED,kepler,CONFIRMED,0.4343692,CONFIRMED
12.9462567,9.568,168.7,1.13,0.109,15.7,6058.0,4.54,0.867,CONFIRMED,12.9462567,9.568,168.7,1.13,0.109,15.7,6058.0,4.54,0.867,CONFIRMED,kepler,CONFIRMED,0.4215887,CONFIRMED
5.77957133,2.5213,396.6,1.5,0.946,18.9,4102.0,4.687,0.581,CONFIRMED,5.77957133,2.5213,396.6,1.5,0.946,18.9,4102.0,4.687,0.581,CONFIRMED,kepler,CONFIRMED,0.56856304,CONFIRMED
6.77367892,3.579,150.7,1.33,0.228,15.1,6392.0,4.425,1.072,CANDIDATE,6.77367892,3.579,150.7,1.33,0.228,15.1,6392.0,4.425,1.072,CONFIRMED,kepler,CONFIRMED,0.46320918,CONFIRMED
5.22402436,2.608,48.1,0.58,0.12,15.1,5487.0,4.512,0.84,CANDIDATE,5.22402436,2.608,48.1,0.58,0.12,15.1,5487.0,4.512,0.84,CONFIRMED,kepler,CONFIRMED,0.57626724,CONFIRMED
11.6601667,5.882,181.0,2.08,0.983,20.4,5791.0,4.381,1.083,CONFIRMED,11.6601667,5.882,181.0,2.08,0.983,20.4,5791.0,4.381,1.083,CONFIRMED,kepler,CONFIRMED,0.4735615,CONFIRMED
89.465468,9.88,67.9,2.57,0.931,5.7,5192.0,3.773,2.46,FALSE POSITIVE,89.465468,9.88,67.9,2.57,0.931,5.7,5192.0,3.773,2.46,CONFIRMED,kepler,CONFIRMED,0.43484223,CONFIRMED
18.0161227,4.016,499.5,2.39,0.023,16.7,6245.0,4.406,1.065,CONFIRMED,18.0161227,4.016,499.5,2.39,0.023,16.7,6245.0,4.406,1.065,CONFIRMED,kepler,CONFIRMED,0.5338747,CONFIRMED
40.8777605,9.745,719.1,29.55,1.262,23.6,5930.0,4.489,0.937,FALSE POSITIVE,40.8777605,9.745,719.1,29.55,1.262,23.6,5930.0,4.489,0.937,FALSE POSITIVE,kepler,FALSE POSITIVE,0.4609303,FALSE POSITIVE
6.80243431,3.817,249.1,2.6,1.0,14.9,5836.0,4.561,0.816,FALSE POSITIVE,6.80243431,3.817,249.1,2.6,1.0,14.9,5836.0,4.561,0.816,CONFIRMED,kepler,CONFIRMED,0.36612508,CONFIRMED
84.5733346,5.762,891.6,2.59,0.024,20.4,5418.0,4.543,0.888,CONFIRMED,84.5733346,5.762,891.6,2.59,0.024,20.4,5418.0,4.543,0.888,CONFIRMED,kepler,CONFIRMED,0.516645,CONFIRMED
21.30181863,3.8763,87.3,0.72,0.086,32.4,5437.0,4.571,0.781,CONFIRMED,21.30181863,3.8763,87.3,0.72,0.086,32.4,5437.0,4.571,0.781,CONFIRMED,kepler,CONFIRMED,0.5851596,CONFIRMED
