koi_period,koi_duration,koi_depth,koi_prad,koi_impact,koi_snr,koi_steff,koi_slogg,koi_srad,koi_disposition,period,duration,depth,prad,impact,snr,steff,slogg,srad,disposition,mission,prediction,confidence,confirmed_label
13.37499553,1.639,458.1,2.01,0.045,16.9,5263.0,4.404,0.961,FALSE POSITIVE,13.37499553,1.639,458.1,2.01,0.045,16.9,5263.0,4.404,0.961,CONFIRMED,kepler,CONFIRMED,0.7567648,CONFIRMED
4.35370136,1.913,168.9,1.33,0.535,12.2,5992.0,4.382,0.985,FALSE POSITIVE,4.35370136,1.913,168.9,1.33,0.535,12.2,5992.0,4.382,0.985,CONFIRMED,kepler,CONFIRMED,0.61569905,CONFIRMED
134.96694,18.43,68.4,0.87,0.0156,6.9,6154.0,4.416,1.053,FALSE POSITIVE,134.96694,18.43,68.4,0.87,0.0156,6.9,6154.0,4.416,1.053,CANDIDATE,kepler,CANDIDATE,0.80250335,CANDIDATE
1.385787741,1.6449,85.4,0.55,0.35,19.1,4239.0,4.667,0.6,CONFIRMED,1.385787741,1.6449,85.4,0.55,0.35,19.1,4239.0,4.667,0.6,CONFIRMED,kepler,CONFIRMED,0.7764117,CONFIRMED
12.02295362,1.2667,778.6,3.28,0.965,20.1,5982.0,4.535,0.879,CONFIRMED,12.02295362,1.2667,778.6,3.28,0.965,20.1,5982.0,4.535,0.879,FALSE POSITIVE,kepler,FALSE POSITIVE,0.68826497,FALSE POSITIVE
16.79716262,3.83,1023.8,2.75,0.899,21.2,4652.0,4.617,0.697,CONFIRMED,16.79716262,3.83,1023.8,2.75,0.899,21.2,4652.0,4.617,0.697,CONFIRMED,kepler,CONFIRMED,0.77280134,CONFIRMED
18.59611518,2.3052,813.8,1.53,0.014,27.6,3834.0,4.708,0.539,CONFIRMED,18.59611518,2.3052,813.8,1.53,0.014,27.6,3834.0,4.708,0.539,CONFIRMED,kepler,CONFIRMED,0.7856978,CONFIRMED
5.77440326,1.768,245.3,0.8,0.425,11.8,3808.0,4.754,0.508,CONFIRMED,5.77440326,1.768,245.3,0.8,0.425,11.8,3808.0,4.754,0.508,CONFIRMED,kepler,CONFIRMED,0.76443243,CONFIRMED
2.622134451,4.735,128.2,1.64,0.664,42.9,5864.0,4.199,1.369,FALSE POSITIVE,2.622134451,4.735,128.2,1.64,0.664,42.9,5864.0,4.199,1.369,CONFIRMED,kepler,CONFIRMED,0.7815761,CONFIRMED
11.47685263,2.756,240.6,1.58,0.07,16.5,5550.0,4.384,1.032,CONFIRMED,11.47685263,2.756,240.6,1.58,0.07,16.5,5550.0,4.384,1.032,CONFIRMED,kepler,CONFIRMED,0.7545652,CONFIRMED
73.711039,10.062,136.7,1.77,0.284,21.1,6374.0,4.193,1.502,CANDIDATE,73.711039,10.062,136.7,1.77,0.284,21.1,6374.0,4.193,1.502,CANDIDATE,kepler,CANDIDATE,0.5113885,CANDIDATE
14.43348326,2.663,526.8,16.25,1.185,14.8,4915.0,4.627,0.702,CANDIDATE,14.43348326,2.663,526.8,16.25,1.185,14.8,4915.0,4.627,0.702,CONFIRMED,kepler,CONFIRMED,0.74414235,CONFIRMED
40.0088894,3.616,582.3,20.75,1.16,20.2,6237.0,4.403,1.023,FALSE POSITIVE,40.0088894,3.616,582.3,20.75,1.16,20.2,6237.0,4.403,1.023,FALSE POSITIVE,kepler,FALSE POSITIVE,0.506344,FALSE POSITIVE
6.35705314,1.324,272.2,1.59,0.023,17.3,5982.0,4.493,0.96,CANDIDATE,6.35705314,1.324,272.2,1.59,0.023,17.3,5982.0,4.493,0.96,CONFIRMED,kepler,CONFIRMED,0.55253685,CONFIRMED
6.58738839,4.758,258.5,1.35,0.523,15.7,5616.0,4.564,0.822,FALSE POSITIVE,6.58738839,4.758,258.5,1.35,0.523,15.7,5616.0,4.564,0.822,CONFIRMED,kepler,CONFIRMED,0.71894366,CONFIRMED
0.759706632,1.0896,39.7,1.38,0.52,21.6,8621.0,4.101,2.094,FALSE POSITIVE,0.759706632,1.0896,39.7,1.38,0.52,21.6,8621.0,4.101,2.094,FALSE POSITIVE,kepler,FALSE POSITIVE,0.86215836,FALSE POSITIVE
4.37033233,2.845,177.8,1.56,0.093,17.7,5657.0,4.282,1.182,CONFIRMED,4.37033233,2.845,177.8,1.56,0.093,17.7,5657.0,4.282,1.182,CONFIRMED,kepler,CONFIRMED,0.75644195,CONFIRMED
1.530515205,0.5945,659.7,0.84,0.882,23.2,3462.0,5.004,0.259,CANDIDATE,1.530515205,0.5945,659.7,0.84,0.882,23.2,3462.0,5.004,0.259,CONFIRMED,kepler,CONFIRMED,0.6620533,CONFIRMED
1.08070294,3.363,145.6,1.04,0.688,17.6,5482.0,4.539,0.813,FALSE POSITIVE,1.08070294,3.363,145.6,1.04,0.688,17.6,5482.0,4.539,0.813,CONFIRMED,kepler,CONFIRMED,0.7421345,CONFIRMED
4.74254518,1.023,305.7,1.77,0.051,13.2,6046.0,4.478,1.007,FALSE POSITIVE,4.74254518,1.023,305.7,1.77,0.051,13.2,6046.0,4.478,1.007,CONFIRMED,kepler,CONFIRMED,0.4436464,CONFIRMED
18.13559979,2.019,452.7,24.49,1.194,16.4,6184.0,4.448,1.038,FALSE POSITIVE,18.13559979,2.019,452.7,24.49,1.194,16.4,6184.0,4.448,1.038,FALSE POSITIVE,kepler,FALSE POSITIVE,0.7826196,FALSE POSITIVE
51.20690303,8.99,,,,,,,,CONFIRMED,51.20690303,8.99,,,,,,,,CONFIRMED,kepler,CONFIRMED,0.6447521,CONFIRMED
3.70429015,3.37,55.7,1.45,0.001,15.9,6732.0,3.958,1.927,CONFIRMED,3.70429015,3.37,55.7,1.45,0.001,15.9,6732.0,3.958,1.927,CANDIDATE,kepler,CANDIDATE,0.8699947,CANDIDATE
37.3331165,7.643,187.8,2.5,0.851,22.5,5623.0,4.079,1.588,CONFIRMED,37.3331165,7.643,187.8,2.5,0.851,22.5,5623.0,4.079,1.588,CONFIRMED,kepler,CONFIRMED,0.7260219,CONFIRMED
17.6997392,2.76,752.7,1.96,0.105,19.8,4807.0,4.583,0.742,CANDIDATE,17.6997392,2.76,752.7,1.96,0.105,19.8,4807.0,4.583,0.742,CONFIRMED,kepler,CONFIRMED,0.78010726,CONFIRMED
7.9709719,1.2893,488.4,2.27,0.911,17.3,5237.0,4.572,0.826,CONFIRMED,7.9709719,1.2893,488.4,2.27,0.911,17.3,5237.0,4.572,0.826,CONFIRMED,kepler,CONFIRMED,0.70843637,CONFIRMED
6.03355539,10.049,89.5,3.34,0.35,26.1,4924.0,3.356,3.588,CONFIRMED,6.03355539,10.049,89.5,3.34,0.35,26.1,4924.0,3.356,3.588,CANDIDATE,kepler,CANDIDATE,0.9066192,CANDIDATE
3.02558494,3.0008,128.3,1.62,0.839,23.8,6123.0,4.263,1.263,CONFIRMED,3.02558494,3.0008,128.3,1.62,0.839,23.8,6123.0,4.263,1.263,CONFIRMED,kepler,CONFIRMED,0.69275224,CONFIRMED
0.933746783,4.255,417.5,1.3,0.007,62.8,4643.0,4.61,0.663,FALSE POSITIVE,0.933746783,4.255,417.5,1.3,0.007,62.8,4643.0,4.61,0.663,CONFIRMED,kepler,CONFIRMED,0.7950636,CONFIRMED
6.09740316,4.635,568.5,45.49,1.2051,14.0,8828.0,4.227,1.828,FALSE POSITIVE,6.09740316,4.635,568.5,45.49,1.2051,14.0,8828.0,4.227,1.828,FALSE POSITIVE,kepler,FALSE POSITIVE,0.9044982,FALSE POSITIVE
0.754457729,0.5891,248.2,2.07,0.677,31.1,5561.0,4.25,1.193,CANDIDATE,0.754457729,0.5891,248.2,2.07,0.677,31.1,5561.0,4.25,1.193,CONFIRMED,kepler,CONFIRMED,0.6468899,CONFIRMED
2.7612237,3.681,66.8,1.84,0.238,14.2,6381.0,3.897,2.232,CONFIRMED,2.7612237,3.681,66.8,1.84,0.238,14.2,6381.0,3.897,2.232,CANDIDATE,kepler,CANDIDATE,0.8375704,CANDIDATE
5.59727625,1.659,200.8,1.26,0.403,15.3,5796.0,4.522,0.876,FALSE POSITIVE,5.59727625,1.659,200.8,1.26,0.403,15.3,5796.0,4.522,0.876,CONFIRMED,kepler,CONFIRMED,0.6348053,CONFIRMED
62.6825769,2.327,398.9,39.8,1.095,17.8,7058.0,3.648,3.101,CANDIDATE,62.6825769,2.327,398.9,39.8,1.095,17.8,7058.0,3.648,3.101,CANDIDATE,kepler,CANDIDATE,0.6113658,CANDIDATE
50.5715805,3.726,1282.6,2.74,0.074,19.9,5262.0,4.59,0.783,FALSE POSITIVE,50.5715805,3.726,1282.6,2.74,0.074,19.9,5262.0,4.59,0.783,CONFIRMED,kepler,CONFIRMED,0.74358916,CONFIRMED
16.2707207,5.707,468.0,28.42,1.187,13.0,6117.0,4.315,1.244,CANDIDATE,16.2707207,5.707,468.0,28.42,1.187,13.0,6117.0,4.315,1.244,CONFIRMED,kepler,CONFIRMED,0.68199223,CONFIRMED
2.032319072,1.6762,315.5,1.87,0.133,24.5,6156.0,4.443,1.05,CONFIRMED,2.032319072,1.6762,315.5,1.87,0.133,24.5,6156.0,4.443,1.05,CONFIRMED,kepler,CONFIRMED,0.50097084,CONFIRMED
4.100870416,8.15361,123520.0,82.46,0.938,2619.2,5923.0,4.118,1.51,FALSE POSITIVE,4.100870416,8.15361,123520.0,82.46,0.938,2619.2,5923.0,4.118,1.51,FALSE POSITIVE,kepler,FALSE POSITIVE,0.99334073,FALSE POSITIVE
4.35407371,2.427,277.1,1.63,0.734,19.0,5455.0,4.421,0.909,CONFIRMED,4.35407371,2.427,277.1,1.63,0.734,19.0,5455.0,4.421,0.909,CONFIRMED,kepler,CONFIRMED,0.74749094,CONFIRMED
11.32269749,3.517,311.0,1.51,0.951,16.0,4563.0,4.624,0.642,CONFIRMED,11.32269749,3.517,311.0,1.51,0.951,16.0,4563.0,4.624,0.642,CONFIRMED,kepler,CONFIRMED,0.7734352,CONFIRMED
13.71218522,2.437,786.7,2.47,0.68,22.6,5550.0,4.562,0.831,CONFIRMED,13.71218522,2.437,786.7,2.47,0.68,22.6,5550.0,4.562,0.831,CONFIRMED,kepler,CONFIRMED,0.6968611,CONFIRMED
12.14684625,6.197,70.7,1.75,0.687,27.1,5877.0,3.927,1.963,CONFIRMED,12.14684625,6.197,70.7,1.75,0.687,27.1,5877.0,3.927,1.963,CONFIRMED,kepler,CONFIRMED,0.5133957,CONFIRMED
7.46718958,3.633,75.7,1.04,0.486,18.8,6161.0,4.399,1.169,CONFIRMED,7.46718958,3.633,75.7,1.04,0.486,18.8,6161.0,4.399,1.169,CONFIRMED,kepler,CONFIRMED,0.70597607,CONFIRMED
5.42204257,2.952,79.1,1.39,0.94,10.7,6123.0,4.263,1.263,CANDIDATE,5.42204257,2.952,79.1,1.39,0.94,10.7,6123.0,4.263,1.263,CONFIRMED,kepler,CONFIRMED,0.66304845,CONFIRMED
48.8882668,6.468,462.8,2.96,0.988,13.5,4821.0,4.529,0.788,CONFIRMED,48.8882668,6.468,462.8,2.96,0.988,13.5,4821.0,4.529,0.788,CONFIRMED,kepler,CONFIRMED,0.7572108,CONFIRMED
51.1319346,6.019,382.3,2.43,0.829,19.6,6071.0,4.353,1.107,CONFIRMED,51.1319346,6.019,382.3,2.43,0.829,19.6,6071.0,4.353,1.107,CONFIRMED,kepler,CONFIRMED,0.73604923,CONFIRMED
133.516435,2.196,510.0,2.01,0.6285,6.5,5989.0,4.553,0.848,FALSE POSITIVE,133.516435,2.196,510.0,2.01,0.6285,6.5,5989.0,4.553,0.848,CANDIDATE,kepler,CANDIDATE,0.34849557,CANDIDATE
39.8312536,2.442,388.8,1.46,0.24,15.8,5026.0,4.58,0.759,CONFIRMED,39.8312536,2.442,388.8,1.46,0.24,15.8,5026.0,4.58,0.759,CONFIRMED,kepler,CONFIRMED,0.7567977,CONFIRMED
9.549277089,1.5832,1826.9,1.57,0.068,112.2,3547.0,4.899,0.369,CONFIRMED,9.549277089,1.5832,1826.9,1.57,0.068,112.2,3547.0,4.899,0.369,CONFIRMED,kepler,CONFIRMED,0.749766,CONFIRMED
24.1073172,10.465,104.2,2.74,0.693,23.6,6585.0,3.813,2.517,CANDIDATE,24.1073172,10.465,104.2,2.74,0.693,23.6,6585.0,3.813,2.517,CANDIDATE,kepler,CANDIDATE,0.8838131,CANDIDATE
17.60461401,3.716,2292.1,2.64,0.715,80.1,3744.0,4.737,0.516,CONFIRMED,17.60461401,3.716,2292.1,2.64,0.715,80.1,3744.0,4.737,0.516,CONFIRMED,kepler,CONFIRMED,0.7392582,CONFIRMED
1.228721184,1.041,465.6,1.62,0.208,26.4,4897.0,4.542,0.764,FALSE POSITIVE,1.228721184,1.041,465.6,1.62,0.208,26.4,4897.0,4.542,0.764,CONFIRMED,kepler,CONFIRMED,0.760341,CONFIRMED
51.5738653,2.784,900.7,2.41,0.275,13.2,5380.0,4.581,0.813,CANDIDATE,51.5738653,2.784,900.7,2.41,0.275,13.2,5380.0,4.581,0.813,CONFIRMED,kepler,CONFIRMED,0.7233484,CONFIRMED
4.69505576,3.058,240.0,1.49,0.204,15.9,5999.0,4.494,0.959,CONFIRMED,4.69505576,3.058,240.0,1.49,0.204,15.9,5999.0,4.494,0.959,CONFIRMED,kepler,CONFIRMED,0.67396736,CONFIRMED
0.569115976,2.028,796.9,1.8,0.068,59.8,4788.0,4.61,0.656,FALSE POSITIVE,0.569115976,2.028,796.9,1.8,0.068,59.8,4788.0,4.61,0.656,CONFIRMED,kepler,CONFIRMED,0.7824521,CONFIRMED
7.258450123,5.7297,3714.7,5.53,0.05,288.6,5638.0,4.513,0.92,FALSE POSITIVE,7.258450123,5.7297,3714.7,5.53,0.05,288.6,5638.0,4.513,0.92,CONFIRMED,kepler,CONFIRMED,0.79072464,CONFIRMED
6.0959841,10.39,112.7,0.99,0.657,29.2,5826.0,4.43,0.885,FALSE POSITIVE,6.0959841,10.39,112.7,0.99,0.657,29.2,5826.0,4.43,0.885,CONFIRMED,kepler,CONFIRMED,0.45554775,CONFIRMED
22.9221181,8.2,140.3,1.33,0.603,24.0,5897.0,4.357,1.081,CONFIRMED,22.9221181,8.2,140.3,1.33,0.603,24.0,5897.0,4.357,1.081,CONFIRMED,kepler,CONFIRMED,0.72235394,CONFIRMED
16.10474503,5.712,124.1,3.21,0.224,25.4,5822.0,3.683,2.886,CONFIRMED,16.10474503,5.712,124.1,3.21,0.224,25.4,5822.0,3.683,2.886,CANDIDATE,kepler,CANDIDATE,0.8684974,CANDIDATE
7.42697378,3.206,205.2,1.4,0.337,15.4,5573.0,4.434,0.982,CONFIRMED,7.42697378,3.206,205.2,1.4,0.337,15.4,5573.0,4.434,0.982,CONFIRMED,kepler,CONFIRMED,0.75280976,CONFIRMED
0.874629873,1.782,68.1,0.72,0.665,19.2,5099.0,4.491,0.832,FALSE POSITIVE,0.874629873,1.782,68.1,0.72,0.665,19.2,5099.0,4.491,0.832,CONFIRMED,kepler,CONFIRMED,0.7597556,CONFIRMED
5.46091846,1.781,172.0,1.25,0.4,21.2,6319.0,4.465,0.93,FALSE POSITIVE,5.46091846,1.781,172.0,1.25,0.4,21.2,6319.0,4.465,0.93,CANDIDATE,kepler,CANDIDATE,0.46821624,CANDIDATE
3.17323012,1.9094,204.5,0.88,0.085,21.4,4500.0,4.632,0.633,CONFIRMED,3.17323012,1.9094,204.5,0.88,0.085,21.4,4500.0,4.632,0.633,CONFIRMED,kepler,CONFIRMED,0.77958703,CONFIRMED
13.2970695,3.283,219.7,0.91,0.03,14.9,4500.0,4.632,0.633,CONFIRMED,13.2970695,3.283,219.7,0.91,0.03,14.9,4500.0,4.632,0.633,CONFIRMED,kepler,CONFIRMED,0.78048164,CONFIRMED
5.398752862,3.4303,346.5,2.21,0.015,289.6,5790.0,4.279,1.198,CONFIRMED,5.398752862,3.4303,346.5,2.21,0.015,289.6,5790.0,4.279,1.198,CONFIRMED,kepler,CONFIRMED,0.8196989,CONFIRMED
5.26648126,1.964,97.8,1.07,0.403,16.0,6204.0,4.394,1.065,FALSE POSITIVE,5.26648126,1.964,97.8,1.07,0.403,16.0,6204.0,4.394,1.065,CONFIRMED,kepler,CONFIRMED,0.49494055,CONFIRMED
2.67596808,2.021,420.6,1.57,0.115,17.5,4732.0,4.53,0.795,FALSE POSITIVE,2.67596808,2.021,420.6,1.57,0.115,17.5,4732.0,4.53,0.795,CONFIRMED,kepler,CONFIRMED,0.7874026,CONFIRMED
7.41683033,7.274,72.6,3.36,0.873,20.6,4938.0,3.45,3.324,CONFIRMED,7.41683033,7.274,72.6,3.36,0.873,20.6,4938.0,3.45,3.324,CANDIDATE,kepler,CANDIDATE,0.8913496,CANDIDATE
0.727331746,0.8323,357.4,0.67,0.153,20.4,3460.0,4.92,0.356,CONFIRMED,0.727331746,0.8323,357.4,0.67,0.153,20.4,3460.0,4.92,0.356,CONFIRMED,kepler,CONFIRMED,0.73751765,CONFIRMED
1.302017467,1.3692,290.5,1.37,0.286,21.4,4948.0,4.508,0.816,CONFIRMED,1.302017467,1.3692,290.5,1.37,0.286,21.4,4948.0,4.508,0.816,CONFIRMED,kepler,CONFIRMED,0.7670312,CONFIRMED
8.63050092,3.144,325.8,1.43,0.595,14.9,5352.0,4.599,0.764,CONFIRMED,8.63050092,3.144,325.8,1.43,0.595,14.9,5352.0,4.599,0.764,CONFIRMED,kepler,CONFIRMED,0.7382239,CONFIRMED
12.49117388,2.848,189.9,1.36,0.747,17.0,5753.0,4.461,0.911,FALSE POSITIVE,12.49117388,2.848,189.9,1.36,0.747,17.0,5753.0,4.461,0.911,CONFIRMED,kepler,CONFIRMED,0.6907116,CONFIRMED
3.27645723,2.219,323.0,1.71,0.001,17.9,5812.0,4.504,0.963,CONFIRMED,3.27645723,2.219,323.0,1.71,0.001,17.9,5812.0,4.504,0.963,CONFIRMED,kepler,CONFIRMED,0.67291415,CONFIRMED
16.0573291,3.546,575.0,2.27,0.883,17.5,5644.0,4.575,0.806,CONFIRMED,16.0573291,3.546,575.0,2.27,0.883,17.5,5644.0,4.575,0.806,CONFIRMED,kepler,CONFIRMED,0.61228377,CONFIRMED
8.44326557,3.353,359.5,1.97,0.42,19.0,6081.0,4.468,1.023,FALSE POSITIVE,8.44326557,3.353,359.5,1.97,0.42,19.0,6081.0,4.468,1.023,CONFIRMED,kepler,CONFIRMED,0.6826471,CONFIRMED
4.60300256,2.6848,302.5,1.32,0.072,22.2,4821.0,4.529,0.788,CONFIRMED,4.60300256,2.6848,302.5,1.32,0.072,22.2,4821.0,4.529,0.788,CONFIRMED,kepler,CONFIRMED,0.7913727,CONFIRMED
16.9329284,1.218,488.3,2.46,0.319,20.4,6310.0,4.417,1.095,FALSE POSITIVE,16.9329284,1.218,488.3,2.46,0.319,20.4,6310.0,4.417,1.095,CANDIDATE,kepler,CANDIDATE,0.57329404,CANDIDATE
12.00089667,3.266,420.7,1.47,0.595,20.0,5195.0,4.598,0.69,CONFIRMED,12.00089667,3.266,420.7,1.47,0.595,20.0,5195.0,4.598,0.69,CONFIRMED,kepler,CONFIRMED,0.75269014,CONFIRMED
1.169010526,1.1717,165.9,91.91,1.13,37.1,5944.0,3.25,5.847,FALSE POSITIVE,1.169010526,1.1717,165.9,91.91,1.13,37.1,5944.0,3.25,5.847,CANDIDATE,kepler,CANDIDATE,0.6820215,CANDIDATE
1.916940872,1.4243,105.1,0.89,0.405,17.7,5083.0,4.468,0.872,CONFIRMED,1.916940872,1.4243,105.1,0.89,0.405,17.7,5083.0,4.468,0.872,CONFIRMED,kepler,CONFIRMED,0.7599407,CONFIRMED
5.05661302,3.926,137.9,1.15,0.616,17.6,5926.0,4.506,0.939,CONFIRMED,5.05661302,3.926,137.9,1.15,0.616,17.6,5926.0,4.506,0.939,CONFIRMED,kepler,CONFIRMED,0.675357,CONFIRMED
24.3344939,6.557,323.1,1.74,0.017,18.1,6091.0,4.487,0.967,CONFIRMED,24.3344939,6.557,323.1,1.74,0.017,18.1,6091.0,4.487,0.967,CONFIRMED,kepler,CONFIRMED,0.6899737,CONFIRMED
131.187921,6.905,915.9,2.34,0.069,23.9,4898.0,4.518,0.803,CONFIRMED,131.187921,6.905,915.9,2.34,0.069,23.9,4898.0,4.518,0.803,CONFIRMED,kepler,CONFIRMED,0.7482337,CONFIRMED
2.17489806,4.599,74.8,1.08,0.76,29.3,5749.0,4.323,1.15,FALSE POSITIVE,2.17489806,4.599,74.8,1.08,0.76,29.3,5749.0,4.323,1.15,CONFIRMED,kepler,CONFIRMED,0.772046,CONFIRMED
25.8859397,4.548,217.1,1.66,0.922,16.1,5190.0,4.446,0.899,CONFIRMED,25.8859397,4.548,217.1,1.66,0.922,16.1,5190.0,4.446,0.899,CONFIRMED,kepler,CONFIRMED,0.77445596,CONFIRMED
28.6253502,4.551,652.7,2.38,0.021,18.3,5774.0,4.508,0.941,CONFIRMED,28.6253502,4.551,652.7,2.38,0.021,18.3,5774.0,4.508,0.941,CONFIRMED,kepler,CONFIRMED,0.7234777,CONFIRMED
6.98141327,6.527,38.0,1.42,0.699,20.9,6054.0,3.923,2.163,CONFIRMED,6.98141327,6.527,38.0,1.42,0.699,20.9,6054.0,3.923,2.163,CANDIDATE,kepler,CANDIDATE,0.49734497,CANDIDATE
1.319677953,1.978,100.7,1.13,0.62,17.4,6306.0,4.426,1.076,FALSE POSITIVE,1.319677953,1.978,100.7,1.13,0.62,17.4,6306.0,4.426,1.076,CANDIDATE,kepler,CANDIDATE,0.39557347,CANDIDATE
8.94337724,2.469,215.1,1.48,0.163,18.4,6074.0,4.375,1.005,CONFIRMED,8.94337724,2.469,215.1,1.48,0.163,18.4,6074.0,4.375,1.005,CONFIRMED,kepler,CONFIRMED,0.6605175,CONFIRMED
0.827151296,1.385,272.4,19.1,0.281,8.1,4452.0,2.28,11.895,CANDIDATE,0.827151296,1.385,272.4,19.1,0.281,8.1,4452.0,2.28,11.895,CANDIDATE,kepler,CANDIDATE,0.65252966,CANDIDATE
12.282998287,2.7096,2794.7,2.83,0.047,137.2,3879.0,4.708,0.537,CONFIRMED,12.282998287,2.7096,2794.7,2.83,0.047,137.2,3879.0,4.708,0.537,CONFIRMED,kepler,CONFIRMED,0.79849917,CONFIRMED
0.328686504,0.8592,171.9,1.11,0.233,26.8,5430.0,4.535,0.847,FALSE POSITIVE,0.328686504,0.8592,171.9,1.11,0.233,26.8,5430.0,4.535,0.847,CONFIRMED,kepler,CONFIRMED,0.69049275,CONFIRMED
6.383159135,1.7504,2313.2,2.73,0.197,64.4,3757.0,4.681,0.576,CONFIRMED,6.383159135,1.7504,2313.2,2.73,0.197,64.4,3757.0,4.681,0.576,CONFIRMED,kepler,CONFIRMED,0.7883878,CONFIRMED
5.57654782,3.673,53.6,0.92,0.45,13.2,6187.0,4.341,1.238,CONFIRMED,5.57654782,3.673,53.6,0.92,0.45,13.2,6187.0,4.341,1.238,CONFIRMED,kepler,CONFIRMED,0.7170543,CONFIRMED
115.6863392,4.65,945.9,3.52,0.226,20.7,5800.0,4.327,1.149,CONFIRMED,115.6863392,4.65,945.9,3.52,0.226,20.7,5800.0,4.327,1.149,CONFIRMED,kepler,CONFIRMED,0.7465072,CONFIRMED
3.81371423,1.973,281.0,1.37,0.306,11.4,5547.0,4.571,0.82,CONFIRMED,3.81371423,1.973,281.0,1.37,0.306,11.4,5547.0,4.571,0.82,CONFIRMED,kepler,CONFIRMED,0.69243586,CONFIRMED
38.0970717,4.307,913.3,1.58,0.953,17.0,3554.0,4.867,0.398,CONFIRMED,38.0970717,4.307,913.3,1.58,0.953,17.0,3554.0,4.867,0.398,CONFIRMED,kepler,CONFIRMED,0.6302092,CONFIRMED
11.6191707,1.819,700.4,2.21,0.059,18.5,5870.0,4.56,0.834,CANDIDATE,11.6191707,1.819,700.4,2.21,0.059,18.5,5870.0,4.56,0.834,CONFIRMED,kepler,CONFIRMED,0.6115994,CONFIRMED
2.637574744,5.4573,5423.5,9.16,0.909,222.8,6108.0,4.466,1.03,FALSE POSITIVE,2.637574744,5.4573,5423.5,9.16,0.909,222.8,6108.0,4.466,1.03,FALSE POSITIVE,kepler,FALSE POSITIVE,0.61522204,FALSE POSITIVE
38.2292037,3.893,605.8,1.51,0.571,21.0,4544.0,4.656,0.598,CANDIDATE,38.2292037,3.893,605.8,1.51,0.571,21.0,4544.0,4.656,0.598,CONFIRMED,kepler,CONFIRMED,0.7695662,CONFIRMED
16.3012727,3.974,259.5,1.54,0.88,19.7,4873.0,4.558,0.796,CONFIRMED,16.3012727,3.974,259.5,1.54,0.88,19.7,4873.0,4.558,0.796,CONFIRMED,kepler,CONFIRMED,0.77617675,CONFIRMED
13.32354078,3.873,116.6,1.32,0.225,16.3,6113.0,4.341,1.218,CONFIRMED,13.32354078,3.873,116.6,1.32,0.225,16.3,6113.0,4.341,1.218,CONFIRMED,kepler,CONFIRMED,0.7358284,CONFIRMED
2.607545159,1.3916,351.5,2.07,0.206,23.0,6147.0,4.435,1.096,CONFIRMED,2.607545159,1.3916,351.5,2.07,0.206,23.0,6147.0,4.435,1.096,CONFIRMED,kepler,CONFIRMED,0.44039828,CONFIRMED
3.24417541,1.992,371.9,1.84,0.761,18.0,5094.0,4.469,0.87,CONFIRMED,3.24417541,1.992,371.9,1.84,0.761,18.0,5094.0,4.469,0.87,CONFIRMED,kepler,CONFIRMED,0.763705,CONFIRMED
176.845697,3.812,431.6,42.05,1.4653,7.7,5592.0,4.541,0.797,CANDIDATE,176.845697,3.812,431.6,42.05,1.4653,7.7,5592.0,4.541,0.797,FALSE POSITIVE,kepler,FALSE POSITIVE,0.70067567,FALSE POSITIVE
6.85567248,2.268,197.7,1.27,0.479,17.2,5734.0,4.538,0.883,FALSE POSITIVE,6.85567248,2.268,197.7,1.27,0.479,17.2,5734.0,4.538,0.883,CONFIRMED,kepler,CONFIRMED,0.67058206,CONFIRMED
2.28607282,7.82,261.8,1.01,0.059,35.9,4583.0,4.65,0.654,FALSE POSITIVE,2.28607282,7.82,261.8,1.01,0.059,35.9,4583.0,4.65,0.654,CONFIRMED,kepler,CONFIRMED,0.6844298,CONFIRMED
9.60505976,3.0063,55.0,0.91,0.54,32.2,5790.0,4.279,1.198,CONFIRMED,9.60505976,3.0063,55.0,0.91,0.54,32.2,5790.0,4.279,1.198,CONFIRMED,kepler,CONFIRMED,0.7495309,CONFIRMED
3.54789928,2.861,185.3,0.99,0.325,13.6,5399.0,4.619,0.725,FALSE POSITIVE,3.54789928,2.861,185.3,0.99,0.325,13.6,5399.0,4.619,0.725,CONFIRMED,kepler,CONFIRMED,0.7267994,CONFIRMED
18.0243482,3.575,441.2,1.98,0.57,17.3,5955.0,4.52,0.91,CANDIDATE,18.0243482,3.575,441.2,1.98,0.57,17.3,5955.0,4.52,0.91,CONFIRMED,kepler,CONFIRMED,0.65346485,CONFIRMED
16.4793229,3.312,479.1,1.53,0.263,13.8,4908.0,4.618,0.716,CANDIDATE,16.4793229,3.312,479.1,1.53,0.263,13.8,4908.0,4.618,0.716,CONFIRMED,kepler,CONFIRMED,0.7666104,CONFIRMED
3.65690909,2.064,107.4,1.32,0.217,12.8,6078.0,4.294,1.271,CONFIRMED,3.65690909,2.064,107.4,1.32,0.217,12.8,6078.0,4.294,1.271,CONFIRMED,kepler,CONFIRMED,0.61434317,CONFIRMED
88.0712769,6.758,885.4,2.4,0.347,18.1,4939.0,4.506,0.819,CONFIRMED,88.0712769,6.758,885.4,2.4,0.347,18.1,4939.0,4.506,0.819,CONFIRMED,kepler,CONFIRMED,0.76186293,CONFIRMED
8.38395796,5.2,108.5,3.24,0.892,14.1,5405.0,3.741,2.605,CONFIRMED,8.38395796,5.2,108.5,3.24,0.892,14.1,5405.0,3.741,2.605,CANDIDATE,kepler,CANDIDATE,0.6976121,CANDIDATE
